802
200
920
486
302
907
1162
810
294
991
780
507
682
608
647
485
34
866
835
929
797
700
1269
799
763
84
1061
411
995
978
194
693
367
897
818
324
886
971
607
1109
1116
599
1052
309
381
296
155
1267
1150
510
661
490
635
1032
850
921
1042
609
1279
1140
329
314
513
741
1273
631
563
620
470
112
406
426
141
968
928
662
96
158
356
759
187
1170
186
956
1165
475
894
295
203
280
841
1274
335
98
650
656
10
1094
1056
860
1258
501
922
204
823
1035
596
285
1183
1076
749
1234
391
370
990
359
1112
1102
666
13
562
1255
511
442
1246
1195
604
1134
1203
771
1023
1176
855
22
587
363
1233
937
443
201
76
1253
677
103
963
1130
239
37
824
967
541
1266
537
1232
1068
1089
2
528
987
668
400
854
247
397
959
683
1017
159
138
911
508
383
1072
509
584
101
1007
555
571
869
310
1219
140
1175
89
1099
129
463
1144
901
437
152
890
1154
266
282
806
361
196
1105
38
1156
1187
843
1185
1189
883
532
455
240
171
85
888
655
1082
378
640
170
940
235
1180
161
515
1021
401
1193
1053
1226
932
1248
431
477
195
116
1171
352
1169
157
955
814
905
327
133
211
526
887
208
482
1142
969
466
548
1155
915
885
301
674
248
730
770
114
798
856
226
884
362
26
91
742
852
997
32
371
1081
59
82
288
63
597
762
287
566
945
747
262
1122
293
273
1163
878
205
825
626
625
372
1214
1006
54
1262
837
69
1174
613
1200
1254
1074
639
191
72
705
644
4
491
533
738
583
70
276
5
961
745
864
284
582
464
868
556
621
1080
353
117
386
1038
812
1000
1235
315
1088
550
523
1075
1049
1167
892
254
12
1128
572
360
891
602
218
1119
975
570
821
214
612
815
1239
502
1117
716
392
723
412
1221
767
153
853
564
28
308
1261
495
653
253
1260
619
283
634
278
304
1084
962
90
889
1071
1276
627
630
341
213
830
1198
931
125
611
871
1036
503
416
118
20
768
1132
1173
755
461
1050
413
709
423
999
216
259
1034
1177
414
453
665
489
1067
73
66
452
543
1231
47
686
354
979
542
1003
1245
212
297
425
1077
1265
594
756
567
71
403
184
573
225
828
303
328
1256
1016
1161
1197
1115
712
903
313
79
758
1039
312
376
664
649
782
1087
45
173
826
893
1066
264
334
951
574
395
648
432
337
193
223
941
632
1044
374
752
669
258
1188
721
1157
713
351
1051
540
521
286
923
148
707
545
504
434
660
698
80
896
298
1027
462
1236
918
1030
801
839
181
379
1160
1243
722
957
551
1240
142
859
1139
345
456
720
1002
190
234
735
834
807
156
646
633
1073
150
965
985
500
52
1028
565
281
35
199
402
679
446
407
77
790
983
988
697
387
498
760
209
460
92
785
458
585
581
766
748
7
422
670
750
522
804
989
1040
1046
270
1100
1242
1086
185
725
1104
789
643
105
256
1108
221
906
536
1275
44
333
1106
719
390
628
131
58
1138
875
549
1227
277
97
18
916
861
1148
67
323
237
820
1055
145
120
175
109
382
943
332
706
751
198
829
535
499
305
78
419
24
561
966
472
588
1153
1199
169
994
591
228
900
39
348
241
765
964
851
787
149
606
1218
917
862
68
593
1268
1111
338
832
121
877
977
8
174
405
1217
202
418
695
95
1252
1113
534
265
529
984
544
624
435
948
913
974
1220
514
1143
440
924
930
167
160
1205
244
1257
340
899
902
343
981
1131
271
777
577
1135
166
289
99
753
398
792
1146
784
1110
357
162
317
939
772
261
134
154
249
1090
1212
385
358
347
729
438
838
546
972
102
1192
846
325
793
467
163
904
1184
1033
110
172
1133
326
1168
822
388
808
192
805
424
1020
733
128
339
925
1062
436
14
938
263
775
691
1147
848
1244
909
684
275
300
946
1085
492
715
